(4.0:5.0],(0.0:3.0],(7.0:15.0],(0.0:1.0],[0.0:2.0],[0.0:3.0],[0.0:1.0],(0.0:1.0],[0:8],[0:16],(10.0:13.0],[0:40],0
(11.0:19.0],(4.0:6.0],(11.0:15.0],[0.0:0.0],(6.0:13.0],[0.0:0.0],[0.0:1.0],[0:1],[0.0:0.0],[0:16],(13.0:19.0],[0:40],0
(6.0:7.0],[0.0:0.0],(0.0:1.0],(1.0:6.0],(1.0:3.0],[0.0:3.0],[0.0:1.0],(0.0:1.0],[0.0:0.0],[0:16],[0.0:13.0],[0.0:15.0],0
(14.0:19.0],[0.0:0.0],(7.0:10.0],[0.0:1.0],(2.0:3.0],[0.0:1.0],[0.0:1.0],[0:1],[0.0:0.0],[0:16],(11.0:13.0],[0.0:15.0],0
(7.0:19.0],[0.0:0.0],(12.0:15.0],[0.0:1.0],[0.0:6.0],(1.0:5.0],[0.0:1.0],[0.0:0.0],[0.0:0.0],[0:16],(11.0:13.0],(15.0:40.0],0
[0.0:7.0],[0.0:0.0],(8.0:11.0],[0.0:0.0],(2.0:7.0],(0.0:5.0],[0.0:1.0],[0.0:0.0],[0.0:0.0],[0:16],(12.0:13.0],[0.0:15.0],0
[0.0:7.0],[0.0:0.0],(1.0:9.0],(1.0:6.0],(7.0:13.0],(2.0:3.0],[0.0:1.0],[0:1],[0:8],[0:16],[0.0:10.0],(15.0:40.0],0
(17.0:19.0],(4.0:6.0],[0.0:1.0],[0.0:0.0],(6.0:13.0],[0.0:0.0],[0.0:1.0],[0:1],[0.0:0.0],[0:16],(8.0:12.0],[0.0:15.0],1
(7.0:19.0],[0.0:0.0],(1.0:15.0],(0.0:1.0],[0.0:6.0],(1.0:5.0],[0.0:1.0],[0.0:0.0],(0.0:8.0],[0:16],[0.0:10.0],[0:40],1
(4.0:5.0],[0.0:0.0],(1.0:15.0],[0.0:0.0],(2.0:7.0],[0.0:0.0],[0.0:1.0],[0:1],(0.0:5.0],[0:16],(10.0:13.0],[0:40],1
(6.0:7.0],[0.0:0.0],[0.0:0.0],[0.0:1.0],(4.0:7.0],[0.0:0.0],[0.0:1.0],[0:1],[0.0:0.0],[0:16],(6.0:12.0],[0.0:15.0],1
(7.0:19.0],(0.0:4.0],(3.0:15.0],[0.0:0.0],[0.0:2.0],[0.0:0.0],(1.0:4.0],[0:1],[0:8],[0:16],[0:19],[0.0:15.0],1
(7.0:11.0],[0.0:0.0],(8.0:15.0],[0.0:1.0],[0.0:1.0],[0.0:1.0],[0.0:1.0],[0:1],[0.0:0.0],[0:16],(18.0:19.0],[0.0:15.0],0
[0.0:1.0],[0.0:0.0],(1.0:13.0],(0.0:1.0],[0.0:2.0],[0.0:3.0],[0.0:1.0],(0.0:1.0],[0.0:0.0],[0:16],[0.0:13.0],[0.0:15.0],0
[0.0:7.0],[0.0:0.0],(1.0:12.0],[0.0:0.0],[0.0:7.0],[0.0:0.0],(1.0:4.0],[0:1],[0.0:0.0],[0:16],[0.0:13.0],(15.0:40.0],0
[0.0:7.0],(4.0:6.0],[0.0:1.0],(0.0:1.0],(2.0:6.0],[0.0:3.0],[0.0:1.0],[0:1],[0.0:0.0],[0:16],(6.0:13.0],[0:40],0
[0.0:5.0],[0.0:0.0],[0.0:1.0],[0.0:1.0],(10.0:13.0],(3.0:5.0],[0.0:1.0],(0.0:1.0],[0:8],[0:16],[0:19],[0:40],0
(4.0:7.0],[0.0:0.0],(7.0:8.0],[0.0:0.0],[0.0:3.0],[0.0:0.0],[0.0:1.0],[0:1],[0.0:0.0],[0:16],[0.0:13.0],[0.0:15.0],0
[0.0:7.0],(4.0:6.0],(1.0:10.0],(1.0:6.0],[0.0:7.0],(3.0:5.0],[0.0:1.0],[0.0:0.0],[0:8],[0:16],[0.0:11.0],[0:40],1
(4.0:7.0],[0.0:0.0],(13.0:15.0],[0.0:0.0],[0.0:7.0],[0.0:0.0],[0.0:1.0],[0:1],[0.0:0.0],[0:16],(13.0:19.0],[0.0:15.0],1
(7.0:11.0],[0.0:0.0],[0.0:1.0],(2.0:5.0],(6.0:8.0],(3.0:5.0],[0.0:1.0],[0.0:0.0],[0:8],[0:16],[0.0:11.0],[0.0:15.0],0
[0.0:7.0],(4.0:6.0],(5.0:8.0],[0.0:0.0],(4.0:7.0],[0.0:0.0],[0.0:1.0],[0:1],[0.0:0.0],[0:16],(10.0:13.0],[0.0:15.0],0
(2.0:4.0],[0.0:0.0],(6.0:8.0],[0.0:0.0],(3.0:4.0],[0.0:0.0],[0.0:1.0],[0:1],[0.0:0.0],[0:16],[0.0:13.0],[0.0:15.0],0
[0.0:3.0],[0.0:0.0],[0.0:1.0],(1.0:6.0],(11.0:13.0],(3.0:5.0],[0.0:1.0],[0.0:0.0],[0:8],[0:16],[0.0:13.0],[0.0:15.0],0
(7.0:11.0],(0.0:4.0],(11.0:15.0],[0.0:0.0],(7.0:13.0],[0.0:0.0],[0.0:1.0],[0:1],[0.0:0.0],[0:16],(10.0:13.0],[0.0:15.0],1
(11.0:19.0],[0.0:0.0],[0.0:1.0],[0.0:1.0],(8.0:10.0],(0.0:1.0],[0.0:1.0],[0:1],[0.0:0.0],[0:16],(12.0:13.0],[0.0:15.0],0
