(14.0:19.0],[0.0:4.0],[0.0:3.0],(4.0:6.0],(3.0:5.0],[0.0:1.0],[0.0:1.0],[0.0:0.0],[0:8],[0:16],[0.0:12.0],[0.0:4.0],0
(7.0:10.0],[0.0:4.0],[0.0:3.0],[0.0:4.0],(8.0:10.0],[0.0:3.0],[0.0:1.0],[0.0:0.0],[0:8],[0.0:14.0],[0.0:12.0],[0.0:4.0],0
(10.0:14.0],[0.0:4.0],(3.0:7.0],[0.0:4.0],(3.0:5.0],[0.0:3.0],[0.0:1.0],[0.0:0.0],[0:8],[0.0:14.0],[0.0:12.0],[0.0:4.0],0
(7.0:12.0],[0.0:4.0],[0.0:7.0],[0.0:4.0],(3.0:4.0],[0.0:3.0],(1.0:4.0],[0.0:0.0],[0:8],[0:16],[0.0:12.0],[0.0:4.0],0
[0.0:6.0],[0.0:4.0],[0.0:7.0],[0.0:4.0],[0.0:6.0],(1.0:5.0],(1.0:4.0],(0.0:1.0],[0:8],[0:16],[0.0:12.0],(4.0:22.0],0
(10.0:14.0],[0.0:4.0],(8.0:10.0],(1.0:4.0],(6.0:10.0],[0.0:3.0],[0.0:1.0],(0.0:1.0],[0:8],[0:16],[0.0:12.0],[0.0:4.0],0
(6.0:19.0],[0.0:4.0],(7.0:15.0],[0.0:4.0],(6.0:13.0],[0.0:3.0],(1.0:4.0],(0.0:1.0],[0:8],[0:16],(12.0:19.0],(4.0:40.0],0
(7.0:10.0],[0.0:4.0],(6.0:7.0],[0.0:4.0],(8.0:10.0],[0.0:3.0],[0.0:1.0],[0.0:0.0],[0:8],[0.0:14.0],(12.0:13.0],[0.0:4.0],1
[0.0:3.0],[0.0:4.0],(8.0:9.0],[0:6],[0.0:6.0],[0.0:1.0],[0.0:1.0],(0.0:1.0],[0:8],[0:16],(12.0:17.0],[0.0:4.0],1
(14.0:15.0],[0.0:4.0],[0.0:7.0],[0.0:4.0],(8.0:10.0],[0.0:3.0],[0.0:1.0],[0.0:0.0],[0:8],[0.0:14.0],[0.0:12.0],[0.0:4.0],1
(12.0:14.0],[0.0:4.0],(7.0:8.0],[0.0:4.0],(9.0:13.0],[0.0:3.0],(1.0:4.0],[0.0:0.0],[0:8],[0:16],[0.0:12.0],[0.0:4.0],1
[0.0:6.0],[0.0:4.0],[0.0:7.0],[0.0:4.0],(4.0:6.0],(1.0:5.0],(1.0:4.0],[0.0:0.0],[0:8],[0:16],[0.0:12.0],(35.0:40.0],1
[0.0:1.0],[0.0:4.0],[0.0:4.0],[0:6],[0.0:5.0],[0.0:0.0],[0.0:1.0],(0.0:1.0],[0:8],[0:16],(18.0:19.0],[0.0:4.0],0
[0.0:6.0],[0.0:4.0],[0.0:3.0],[0:6],(6.0:8.0],[0.0:1.0],(1.0:4.0],[0.0:0.0],[0:8],[0:16],(12.0:17.0],[0.0:4.0],0
[0.0:6.0],[0.0:4.0],(8.0:15.0],[0.0:4.0],[0.0:6.0],(1.0:5.0],(1.0:3.0],[0.0:0.0],[0:8],[0:16],(12.0:19.0],[0.0:4.0],0
[0.0:1.0],[0.0:4.0],[0.0:7.0],[0:6],(11.0:13.0],[0.0:0.0],[0.0:1.0],[0.0:0.0],[0:8],[0.0:14.0],[0.0:12.0],[0.0:4.0],0
(4.0:6.0],[0.0:4.0],[0.0:7.0],(4.0:6.0],(6.0:10.0],(1.0:4.0],[0.0:1.0],[0.0:0.0],[0:8],[0:16],[0.0:12.0],[0.0:4.0],0
(10.0:14.0],[0.0:4.0],(3.0:7.0],[0.0:4.0],(4.0:8.0],[0.0:3.0],[0.0:1.0],[0.0:0.0],[0:8],[0.0:14.0],(15.0:17.0],[0.0:4.0],0
(6.0:12.0],[0.0:4.0],(8.0:15.0],[0.0:0.0],(6.0:10.0],(3.0:5.0],[0.0:1.0],(0.0:1.0],[0:8],[0:16],(12.0:19.0],[0.0:4.0],1
(14.0:15.0],[0.0:4.0],(11.0:15.0],[0.0:4.0],(5.0:6.0],[0.0:3.0],[0.0:1.0],[0.0:0.0],[0:8],[0.0:14.0],(12.0:16.0],[0.0:4.0],1
(12.0:19.0],[0.0:4.0],[0.0:7.0],(0.0:4.0],(8.0:13.0],(3.0:5.0],(1.0:4.0],[0:1],[0:8],[0:16],(12.0:18.0],[0.0:4.0],0
[0.0:6.0],(4.0:5.0],(7.0:15.0],[0.0:4.0],(11.0:13.0],[0.0:3.0],(1.0:4.0],[0.0:0.0],[0:8],[0:16],[0:19],[0:40],0
(6.0:7.0],[0.0:4.0],[0.0:7.0],[0.0:4.0],[0.0:3.0],[0.0:3.0],[0.0:1.0],[0.0:0.0],[0:8],[0.0:14.0],[0.0:12.0],[0.0:4.0],0
(5.0:6.0],[0.0:4.0],[0.0:7.0],[0.0:0.0],[0.0:5.0],(2.0:4.0],[0.0:1.0],(0.0:1.0],[0:8],[0:16],[0.0:12.0],[0.0:4.0],0
(15.0:19.0],(4.0:6.0],[0.0:7.0],[0.0:4.0],[0.0:2.0],[0.0:3.0],[0.0:1.0],[0.0:0.0],[0:8],[0:16],[0.0:12.0],[0.0:4.0],1
(1.0:2.0],[0.0:4.0],[0.0:7.0],[0:6],[0.0:3.0],[0.0:0.0],[0.0:1.0],[0.0:0.0],[0:8],[0.0:14.0],[0.0:12.0],[0.0:4.0],0
(14.0:15.0],[0.0:4.0],[0.0:7.0],[0.0:4.0],(8.0:10.0],[0.0:3.0],[0.0:1.0],[0.0:0.0],[0:8],[0.0:14.0],[0.0:12.0],[0.0:4.0],0
(10.0:14.0],[0.0:4.0],[0.0:7.0],[0.0:4.0],[0.0:3.0],[0.0:3.0],[0.0:1.0],[0.0:0.0],[0:8],[0.0:14.0],[0.0:12.0],[0.0:4.0],0
[0.0:6.0],(4.0:6.0],[0.0:3.0],(5.0:6.0],(11.0:12.0],[0.0:1.0],[0.0:1.0],[0.0:0.0],[0:8],[0:16],[0.0:12.0],[0:40],0
(1.0:6.0],[0.0:4.0],(7.0:8.0],[0:6],(6.0:10.0],[0.0:1.0],(1.0:4.0],[0.0:0.0],[0:8],[0:16],(12.0:17.0],[0.0:4.0],0
(6.0:19.0],[0.0:4.0],[0.0:3.0],[0.0:4.0],(8.0:13.0],[0.0:3.0],[0.0:1.0],[0.0:0.0],[0:8],(14.0:16.0],[0:19],[0:40],0
[0.0:6.0],(4.0:6.0],(7.0:9.0],[0.0:4.0],(3.0:5.0],[0.0:3.0],[0.0:1.0],[0.0:0.0],[0:8],[0:16],[0.0:12.0],[0:40],0
[0.0:6.0],[0.0:4.0],(7.0:9.0],[0.0:4.0],(10.0:13.0],(1.0:3.0],(1.0:4.0],[0.0:0.0],[0:8],[0:16],[0.0:12.0],[0.0:4.0],0
(6.0:19.0],[0.0:4.0],[0.0:7.0],(4.0:6.0],(6.0:13.0],(1.0:5.0],[0.0:1.0],[0:1],[0:8],[0:16],[0.0:12.0],(4.0:21.0],0
[0.0:1.0],[0.0:4.0],(7.0:8.0],[0:6],(8.0:9.0],[0.0:0.0],[0.0:1.0],[0.0:0.0],[0:8],[0:16],[0.0:12.0],[0.0:4.0],0
(1.0:2.0],[0.0:4.0],(6.0:7.0],[0.0:4.0],[0.0:6.0],(1.0:2.0],[0.0:1.0],(0.0:1.0],[0:8],[0:16],[0.0:12.0],[0.0:4.0],0
(10.0:14.0],[0.0:4.0],[0.0:3.0],[0.0:4.0],(3.0:6.0],[0.0:3.0],[0.0:1.0],[0.0:0.0],[0:8],[0.0:14.0],[0.0:12.0],[0.0:4.0],0
[0.0:3.0],[0.0:4.0],(9.0:12.0],[0.0:4.0],(6.0:10.0],(1.0:3.0],[0.0:1.0],[0.0:0.0],[0:8],[0:16],(12.0:15.0],[0.0:4.0],0
(7.0:10.0],[0.0:4.0],[0.0:3.0],[0.0:4.0],(3.0:6.0],[0.0:3.0],[0.0:1.0],[0.0:0.0],[0:8],[0.0:14.0],[0.0:12.0],[0.0:4.0],0
[0.0:3.0],[0.0:4.0],[0.0:7.0],[0.0:4.0],[0.0:3.0],(1.0:3.0],[0.0:1.0],[0.0:0.0],[0:8],[0.0:14.0],(15.0:17.0],[0.0:4.0],0
(10.0:12.0],[0.0:4.0],[0.0:7.0],(0.0:1.0],[0.0:5.0],(3.0:5.0],[0.0:1.0],[0:1],[0:8],[0.0:14.0],[0.0:12.0],[0.0:4.0],0
[0.0:1.0],[0.0:4.0],(6.0:7.0],[0:6],(3.0:4.0],(0.0:1.0],[0.0:1.0],[0.0:0.0],[0:8],[0.0:14.0],[0.0:12.0],[0.0:4.0],0
(15.0:19.0],(4.0:6.0],[0.0:7.0],[0.0:4.0],(3.0:6.0],[0.0:3.0],(1.0:4.0],[0.0:0.0],[0:8],[0:16],[0.0:12.0],[0.0:4.0],1
(9.0:10.0],[0.0:4.0],(6.0:7.0],[0.0:4.0],(8.0:9.0],[0.0:3.0],[0.0:1.0],[0.0:0.0],[0:8],[0.0:14.0],[0.0:12.0],[0.0:4.0],0
(6.0:14.0],[0.0:4.0],(8.0:9.0],[0.0:0.0],(6.0:10.0],(3.0:5.0],[0.0:1.0],[0:1],[0:8],[0:16],[0.0:12.0],[0.0:4.0],0
(14.0:15.0],[0.0:4.0],[0.0:7.0],[0.0:4.0],[0.0:3.0],[0.0:3.0],[0.0:1.0],[0.0:0.0],[0:8],[0.0:14.0],[0.0:12.0],[0.0:4.0],0
(2.0:6.0],[0.0:4.0],(3.0:6.0],[0:6],(4.0:6.0],[0.0:1.0],[0.0:1.0],[0.0:0.0],[0:8],[0.0:14.0],(12.0:19.0],[0.0:4.0],0
[0.0:0.0],[0.0:4.0],(7.0:8.0],[0.0:4.0],(6.0:10.0],(1.0:2.0],[0.0:1.0],(0.0:1.0],[0:8],[0:16],[0.0:12.0],[0.0:4.0],0
