(7.0:9.0],[0.0:1.0],[0.0:4.0],(3.0:5.0],(4.0:6.0],(4.0:5.0],[0.0:3.0],[0.0:0.0],[0.0:3.0],[0.0:7.0],[0.0:3.0],[0.0:33.0],0
(12.0:13.0],(1.0:4.0],(0.0:3.0],[0.0:3.0],(7.0:9.0],[0.0:2.0],[0.0:3.0],[0.0:0.0],[0.0:3.0],[0.0:7.0],(10.0:13.0],[0.0:33.0],0
(9.0:12.0],[0.0:1.0],[0.0:6.0],[0.0:3.0],[0.0:1.0],(4.0:5.0],[0.0:3.0],[0.0:0.0],[0.0:3.0],[0.0:7.0],[0.0:3.0],[0.0:33.0],0
(12.0:13.0],[0.0:1.0],(6.0:7.0],[0.0:3.0],[0.0:1.0],[0.0:2.0],[0.0:3.0],[0.0:0.0],[0.0:3.0],[0.0:7.0],[0.0:3.0],[0.0:33.0],0
(12.0:17.0],[0.0:1.0],(0.0:3.0],[0.0:3.0],(6.0:7.0],[0.0:2.0],[0.0:3.0],(0.0:1.0],[0.0:3.0],[0.0:7.0],[0.0:3.0],[0.0:33.0],0
(11.0:12.0],[0.0:1.0],(13.0:15.0],[0.0:3.0],(7.0:13.0],[0.0:2.0],[0.0:3.0],(0.0:1.0],[0.0:3.0],[0:16],[0.0:3.0],[0.0:33.0],0
(12.0:19.0],[0.0:1.0],[0.0:6.0],(5.0:6.0],[0.0:6.0],(4.0:5.0],[0.0:3.0],(0.0:1.0],[0.0:3.0],[0.0:7.0],(3.0:9.0],[0.0:28.0],0
(12.0:13.0],(1.0:4.0],(3.0:6.0],[0.0:3.0],(7.0:9.0],[0.0:2.0],[0.0:3.0],[0.0:0.0],[0.0:3.0],[0.0:7.0],(3.0:8.0],[0.0:33.0],1
(12.0:19.0],[0.0:1.0],(6.0:15.0],(3.0:6.0],[0.0:7.0],[0:5],[0.0:3.0],(0.0:1.0],(3.0:8.0],[0:16],[0:19],[0:40],1
(4.0:9.0],[0.0:1.0],[0.0:3.0],[0.0:3.0],(7.0:9.0],[0.0:2.0],[0.0:3.0],[0.0:0.0],[0.0:3.0],[0.0:7.0],[0.0:3.0],[0.0:33.0],1
(11.0:12.0],[0.0:1.0],[0.0:3.0],[0.0:3.0],(7.0:9.0],[0.0:2.0],[0.0:3.0],[0.0:0.0],[0.0:3.0],[0.0:7.0],(17.0:19.0],[0.0:33.0],1
(12.0:17.0],[0.0:1.0],[0.0:6.0],[0.0:3.0],(6.0:8.0],[0.0:2.0],(3.0:4.0],[0.0:0.0],[0.0:3.0],[0:16],[0.0:3.0],(24.0:32.0],1
(12.0:19.0],[0.0:1.0],(0.0:3.0],(3.0:5.0],(3.0:6.0],[0.0:4.0],[0.0:3.0],(0.0:1.0],[0.0:3.0],[0.0:7.0],(8.0:9.0],[0.0:33.0],0
(12.0:19.0],[0.0:1.0],(6.0:13.0],(3.0:6.0],(7.0:13.0],(4.0:5.0],[0.0:3.0],[0.0:0.0],[0:8],[0:16],(9.0:19.0],[0.0:33.0],0
(12.0:19.0],[0.0:1.0],(6.0:15.0],[0.0:3.0],[0.0:7.0],[0.0:2.0],[0.0:3.0],[0.0:0.0],[0.0:3.0],[0.0:7.0],(3.0:19.0],(33.0:40.0],0
