[0.0:0.0],[0.0:3.0],[0.0:0.0],[0.0:3.0],[0.0:4.0],[0.0:2.0],[0.0:2.0],(0.0:1.0],[0.0:0.0],[0.0:4.0],[0.0:1.0],[0.0:13.0],0
(1.0:8.0],[0.0:3.0],[0.0:0.0],(3.0:6.0],[0.0:0.0],[0.0:1.0],[0.0:2.0],[0:1],[0.0:0.0],[0.0:4.0],(8.0:13.0],[0.0:13.0],0
(13.0:14.0],[0.0:3.0],(7.0:15.0],[0.0:3.0],(5.0:7.0],[0.0:2.0],[0.0:2.0],(0.0:1.0],[0.0:0.0],[0.0:4.0],[0.0:1.0],[0.0:13.0],0
(6.0:8.0],[0.0:3.0],(2.0:7.0],(3.0:6.0],(4.0:7.0],[0.0:1.0],[0.0:2.0],[0:1],[0.0:0.0],[0.0:4.0],[0.0:1.0],[0.0:13.0],0
(12.0:19.0],[0.0:3.0],[0.0:7.0],(3.0:6.0],(1.0:7.0],(4.0:5.0],[0.0:2.0],[0.0:0.0],[0.0:0.0],[0.0:4.0],[0.0:1.0],(13.0:40.0],0
(13.0:15.0],[0.0:3.0],(7.0:14.0],(3.0:6.0],[0.0:1.0],(1.0:5.0],[0.0:2.0],[0.0:0.0],[0.0:0.0],[0.0:4.0],[0.0:1.0],[0.0:13.0],0
(8.0:12.0],[0.0:3.0],[0.0:7.0],[0.0:3.0],(1.0:7.0],[0.0:3.0],[0.0:2.0],[0.0:0.0],[0.0:0.0],[0.0:4.0],[0.0:1.0],(13.0:22.0],0
(1.0:8.0],[0.0:1.0],(12.0:14.0],(4.0:6.0],[0.0:0.0],[0.0:1.0],[0.0:2.0],[0:1],[0.0:0.0],[0.0:4.0],(8.0:13.0],[0.0:13.0],1
(12.0:19.0],[0.0:3.0],(7.0:15.0],[0.0:3.0],[0.0:7.0],[0.0:2.0],[0.0:2.0],[0.0:0.0],(0.0:8.0],[0:16],(1.0:19.0],[0:40],1
[0.0:1.0],[0.0:3.0],[0.0:0.0],(3.0:6.0],[0.0:0.0],[0.0:1.0],[0.0:2.0],[0:1],(0.0:1.0],[0:16],[0.0:1.0],[0:40],1
(12.0:14.0],[0.0:3.0],(0.0:2.0],(3.0:6.0],[0.0:0.0],[0.0:1.0],[0.0:2.0],[0:1],[0.0:0.0],[0.0:4.0],(2.0:8.0],[0.0:13.0],1
(12.0:19.0],[0.0:3.0],[0.0:0.0],(3.0:6.0],[0.0:4.0],[0.0:1.0],(2.0:4.0],[0:1],[0.0:0.0],[0.0:4.0],[0.0:1.0],(24.0:31.0],1
(12.0:19.0],[0.0:3.0],[0.0:0.0],[0.0:3.0],[0.0:6.0],(3.0:5.0],[0.0:2.0],[0.0:0.0],[0.0:0.0],[0:16],(8.0:10.0],[0.0:13.0],0
(12.0:19.0],[0.0:3.0],(14.0:15.0],(1.0:3.0],(7.0:8.0],[0.0:2.0],[0.0:2.0],[0:1],[0.0:0.0],[0.0:4.0],(5.0:8.0],[0.0:13.0],0
(12.0:19.0],[0.0:3.0],[0.0:3.0],(3.0:6.0],(9.0:13.0],[0.0:1.0],[0.0:2.0],[0:1],[0.0:0.0],[0.0:4.0],(8.0:19.0],(13.0:40.0],0
(3.0:12.0],[0.0:0.0],(7.0:15.0],[0.0:3.0],(9.0:11.0],(2.0:5.0],[0.0:2.0],[0:1],[0.0:0.0],[0.0:4.0],(1.0:6.0],[0.0:13.0],0
(12.0:17.0],[0.0:3.0],(7.0:14.0],(1.0:3.0],(9.0:13.0],(2.0:3.0],[0.0:2.0],(0.0:1.0],[0.0:0.0],[0.0:4.0],[0.0:1.0],[0.0:13.0],0
(12.0:14.0],[0.0:3.0],(4.0:7.0],(3.0:6.0],(7.0:9.0],[0.0:1.0],[0.0:2.0],[0:1],[0.0:0.0],[0.0:4.0],(1.0:8.0],[0.0:13.0],0
(0.0:3.0],[0.0:3.0],(7.0:14.0],[0.0:1.0],[0.0:1.0],(2.0:3.0],[0.0:2.0],[0.0:0.0],[0.0:0.0],[0.0:4.0],(9.0:19.0],[0.0:13.0],1
[0.0:0.0],[0.0:3.0],(4.0:7.0],(3.0:6.0],(1.0:4.0],[0.0:1.0],[0.0:2.0],[0:1],[0.0:0.0],[0.0:4.0],(1.0:8.0],[0.0:13.0],1
(14.0:16.0],[0.0:3.0],(7.0:14.0],(3.0:6.0],(6.0:7.0],(1.0:3.0],[0.0:2.0],[0.0:0.0],[0.0:0.0],[0.0:4.0],[0.0:1.0],[0.0:13.0],0
(16.0:17.0],[0.0:3.0],(3.0:5.0],(3.0:6.0],(9.0:11.0],[0.0:1.0],[0.0:2.0],[0:1],[0.0:0.0],[0.0:4.0],[0.0:1.0],[0.0:13.0],0
[0.0:1.0],[0.0:3.0],(4.0:7.0],(3.0:6.0],(7.0:10.0],[0.0:1.0],[0.0:2.0],[0:1],[0.0:0.0],[0.0:4.0],[0.0:1.0],[0.0:13.0],0
(17.0:19.0],[0.0:3.0],(7.0:14.0],[0.0:1.0],(4.0:7.0],(2.0:3.0],[0.0:2.0],[0.0:0.0],[0.0:0.0],[0.0:4.0],[0.0:1.0],[0.0:13.0],0
(12.0:16.0],(3.0:4.0],[0.0:0.0],[0:6],(4.0:7.0],[0.0:1.0],[0.0:2.0],[0:1],[0.0:0.0],[0.0:4.0],[0.0:2.0],[0.0:13.0],1
